recall_id,organization,product_name,issue,category,updated_at,data_received_at
62954,Canadian Food Inspection Agency,,,Food,2021-07-30,2024-05-29 02:56:22.777816
62953,Canadian Food Inspection Agency,,,Food,2021-07-30,2024-05-29 02:56:22.777816
66652,Transport Canada,RV Trailer recalled by AIRSTREAM,Electrical,Vehicles - RV Trailer,2021-07-30,2024-05-29 02:56:22.777816
62950,Canadian Food Inspection Agency,,,Food,2021-07-30,2024-05-29 02:56:22.777816
65417,Transport Canada,Car recalled by BENTLEY,Seats And Restraints,Vehicles - Car,2021-07-30,2024-05-29 02:56:22.777816
65416,Transport Canada,Car recalled by TOYOTA,Seats And Restraints,Vehicles - Car,2021-07-30,2024-05-29 02:56:22.777816
62725,Health Canada,,Product safety,"Health product - Drugs, Health product - Biologic or vaccine",2021-07-30,2024-05-29 02:56:22.777816
65397,Transport Canada,School Bus recalled by DAIMLER TRUCK NORTH AMERICA,Steering,Vehicles - School Bus,2021-07-30,2024-05-29 02:56:22.777816
65667,Transport Canada,SUV recalled by PORSCHE,Lights And Instruments,Vehicles - SUV,2021-07-30,2024-05-29 02:56:22.777816
65414,Transport Canada,Car recalled by BMW,Seats And Restraints,"Vehicles - Car, Vehicles - SUV",2021-07-30,2024-05-29 02:56:22.777816
66099,Transport Canada,SUV recalled by FORD,Brakes,Vehicles - SUV,2021-07-30,2024-05-29 02:56:22.777816
65400,Transport Canada,Car recalled by TOYOTA,Fuel Supply,Vehicles - Car,2021-07-30,2024-05-29 02:56:22.777816
65640,Transport Canada,Motorhome recalled by DAIMLER TRUCK NORTH AMERICA,Steering,"Vehicles - Motorhome, Vehicles - Truck - Med. & H.D.",2021-07-30,2024-05-29 02:56:22.777816
62762,Health Canada,,Product safety,Health product - Drugs,2021-07-30,2024-05-29 02:56:22.777816
65407,Transport Canada,SUV recalled by VOLKSWAGEN,Brakes,Vehicles - SUV,2021-07-30,2024-05-29 02:56:22.777816
62617,Health Canada,,Medical devices,Health product - Medical device,2021-07-29,2024-05-29 02:56:22.777816
62618,Health Canada,,Medical devices,Health product - Medical device,2021-07-29,2024-05-29 02:56:22.777816
62619,Health Canada,,Medical devices,Health product - Medical device,2021-07-29,2024-05-29 02:56:22.777816
62620,Health Canada,,Medical devices,Health product - Medical device,2021-07-29,2024-05-29 02:56:22.777816
62621,Health Canada,,Medical devices,Health product - Medical device,2021-07-29,2024-05-29 02:56:22.777816
62622,Health Canada,,Medical devices,Health product - Medical device,2021-07-29,2024-05-29 02:56:22.777816
62616,Health Canada,,,Consumer product - Chemicals,2021-07-28,2024-05-29 02:56:22.777816
65435,Transport Canada,Car recalled by HYUNDAI,Fuel Supply,"Vehicles - Car, Vehicles - SUV",2021-07-28,2024-05-29 02:56:22.777816
65545,Transport Canada,SUV recalled by NISSAN,Fuel Supply,Vehicles - SUV,2021-07-28,2024-05-29 02:56:22.777816
65623,Transport Canada,SUV recalled by PORSCHE,Suspension,Vehicles - SUV,2021-07-28,2024-05-29 02:56:22.777816
62625,Health Canada,All removable foam facial interfaces for the Oculus Quest 2 Virtual Reality headset.,Chemical hazard,Consumer product - Electronics,2021-07-27,2024-05-29 02:56:22.777816
62626,Health Canada,,Microbial hazard,Consumer product - Beauty and personal care,2021-07-27,2024-05-29 02:56:22.777816
66379,Transport Canada,RV Trailer recalled by FOREST RIVER,Suspension,Vehicles - RV Trailer,2021-07-27,2024-05-29 02:56:22.777816
62623,Health Canada,,Medical devices,Health product - Medical device,2021-07-27,2024-05-29 02:56:22.777816
65418,Transport Canada,Heavy Trailer recalled by TROUT RIVER INDUSTRIES INC.,Suspension,Vehicles - Heavy Trailer,2021-07-27,2024-05-29 02:56:22.777816
66999,Transport Canada,SUV recalled by KIA,Engine,Vehicles - SUV,2021-07-27,2024-05-29 02:56:22.777816
62949,Canadian Food Inspection Agency,,Listeria,Food,2021-07-27,2024-05-29 02:56:22.777816
62948,Canadian Food Inspection Agency,,Salmonella,Food,2021-07-27,2024-05-29 02:56:22.777816
62947,Canadian Food Inspection Agency,,Salmonella,Food,2021-07-27,2024-05-29 02:56:22.777816
66224,Transport Canada,Truck - Med. & H.D. recalled by HME AHRENS-FOX,Electrical,Vehicles - Truck - Med. & H.D.,2021-07-27,2024-05-29 02:56:22.777816
66296,Transport Canada,RV Trailer recalled by FOREST RIVER,Tires,Vehicles - RV Trailer,2021-07-27,2024-05-29 02:56:22.777816
62949,Canadian Food Inspection Agency,,Listeria,Food,2021-07-27,2024-05-29 02:56:22.777816
65418,Transport Canada,Heavy Trailer recalled by TROUT RIVER INDUSTRIES INC.,Suspension,Vehicles - Heavy Trailer,2021-07-27,2024-05-29 02:56:22.777816
65754,Transport Canada,SUV recalled by VOLVO,Electrical,Vehicles - SUV,2021-07-26,2024-05-29 02:56:22.777816
62624,Health Canada,,"Fire hazard, Flammability hazard","Consumer product - Appliances, Consumer product - Outdoor living",2021-07-26,2024-05-29 02:56:22.777816
65409,Transport Canada,Heavy Trailer recalled by TITAN TRAILER,Suspension,Vehicles - Heavy Trailer,2021-07-26,2024-05-29 02:56:22.777816
62722,Canadian Food Inspection Agency,,Listeria,Food,2021-07-25,2024-05-29 02:56:22.777816
62743,Health Canada,,Product safety,Health product - Natural health products,2021-07-23,2024-05-29 02:56:22.777816
62734,Health Canada,,Product safety,Health product - Natural health products,2021-07-23,2024-05-29 02:56:22.777816
62721,Canadian Food Inspection Agency,,Listeria,Food,2021-07-23,2024-05-29 02:56:22.777816
62720,Canadian Food Inspection Agency,,Salmonella,Food,2021-07-23,2024-05-29 02:56:22.777816
62945,Canadian Food Inspection Agency,,Listeria,Food,2021-07-23,2024-05-29 02:56:22.777816
62946,Canadian Food Inspection Agency,,Microbial Contamination,Food,2021-07-23,2024-05-29 02:56:22.777816
65422,Transport Canada,SUV recalled by FORD,Engine,Vehicles - SUV,2021-07-23,2024-05-29 02:56:22.777816
65419,Transport Canada,Heavy Trailer recalled by BRANDT INDUSTRIES CANADA LTD.,Suspension,Vehicles - Heavy Trailer,2021-07-22,2024-05-29 02:56:22.777816
62610,Health Canada,,Medical devices,Health product - Medical device,2021-07-22,2024-05-29 02:56:22.777816
62611,Health Canada,,Medical devices,Health product - Medical device,2021-07-22,2024-05-29 02:56:22.777816
62612,Health Canada,,Medical devices,Health product - Medical device,2021-07-22,2024-05-29 02:56:22.777816
62613,Health Canada,,Medical devices,Health product - Medical device,2021-07-22,2024-05-29 02:56:22.777816
62748,Health Canada,,Product safety,Health product - Natural health products,2021-07-22,2024-05-29 02:56:22.777816
65442,Transport Canada,SUV recalled by BMW,Airbag,Vehicles - SUV,2021-07-21,2024-05-29 02:56:22.777816
62569,Health Canada,,Burn hazard,Consumer product - Electronics,2021-07-21,2024-05-29 02:56:22.777816
65535,Transport Canada,School Bus recalled by DAIMLER TRUCK NORTH AMERICA,Steering,Vehicles - School Bus,2021-07-21,2024-05-29 02:56:22.777816
62607,Health Canada,,Medical devices,Health product - Medical device,2021-07-20,2024-05-29 02:56:22.777816
62606,Health Canada,,Medical devices,Health product - Medical device,2021-07-20,2024-05-29 02:56:22.777816
65824,Transport Canada,Light Truck & Van recalled by GENERAL MOTORS,Airbag,"Vehicles - Light Truck & Van, Vehicles - SUV",2021-07-20,2024-05-29 02:56:22.777816
62614,Health Canada,,Product safety,Health product - Drugs,2021-07-20,2024-05-29 02:56:22.777816
65453,Transport Canada,SUV recalled by LAND ROVER,Seats And Restraints,Vehicles - SUV,2021-07-19,2024-05-29 02:56:22.777816
62615,Health Canada,,Product safety,Health product - Drugs,2021-07-19,2024-05-29 02:56:22.777816
65432,Transport Canada,Heavy Trailer recalled by REMTEC,Suspension,Vehicles - Heavy Trailer,2021-07-19,2024-05-29 02:56:22.777816
62719,Canadian Food Inspection Agency,,,Food,2021-07-19,2024-05-29 02:56:22.777816
62717,Canadian Food Inspection Agency,,Milk,Food,2021-07-19,2024-05-29 02:56:22.777816
62716,Canadian Food Inspection Agency,,Listeria,Food,2021-07-17,2024-05-29 02:56:22.777816
62605,Health Canada,,,Health product - Drugs,2021-07-17,2024-05-29 02:56:22.777816
62718,Canadian Food Inspection Agency,,"Soy, Sesame seeds",Food,2021-07-16,2024-05-29 02:56:22.777816
62715,Canadian Food Inspection Agency,,Milk,Food,2021-07-16,2024-05-29 02:56:22.777816
66370,Transport Canada,SUV recalled by HYUNDAI,Electrical,Vehicles - SUV,2021-07-16,2024-05-29 02:56:22.777816
62600,Health Canada,,,Consumer product - Cannabis,2021-07-16,2024-05-29 02:56:22.777816
62598,Health Canada,,Medical devices,Health product - Medical device,2021-07-16,2024-05-29 02:56:22.777816
62597,Health Canada,,Medical devices,Health product - Medical device,2021-07-16,2024-05-29 02:56:22.777816
62596,Health Canada,,Medical devices,Health product - Medical device,2021-07-16,2024-05-29 02:56:22.777816
62763,Health Canada,,COVID,Health product - Natural health products,2021-07-15,2024-05-29 02:56:22.777816
62609,Health Canada,,COVID,Health product - Natural health products,2021-07-15,2024-05-29 02:56:22.777816
65443,Transport Canada,Car recalled by GENERAL MOTORS,Airbag,"Vehicles - Car, Vehicles - SUV",2021-07-15,2024-05-29 02:56:22.777816
62573,Health Canada,,Fire hazard,Consumer product - Household items,2021-07-15,2024-05-29 02:56:22.777816
65429,Transport Canada,Heavy Trailer recalled by FERICAR INC.,Suspension,Vehicles - Heavy Trailer,2021-07-15,2024-05-29 02:56:22.777816
65503,Transport Canada,SUV recalled by HYUNDAI,Lights And Instruments,Vehicles - SUV,2021-07-15,2024-05-29 02:56:22.777816
65456,Transport Canada,Light Truck & Van recalled by GENERAL MOTORS,Airbag,Vehicles - Light Truck & Van,2021-07-15,2024-05-29 02:56:22.777816
65430,Transport Canada,SUV recalled by MERCEDES-BENZ,Airbag,Vehicles - SUV,2021-07-14,2024-05-29 02:56:22.777816
62713,Canadian Food Inspection Agency,,Listeria,Food,2021-07-14,2024-05-29 02:56:22.777816
65428,Transport Canada,Heavy Trailer recalled by WALINGA,Suspension,Vehicles - Heavy Trailer,2021-07-14,2024-05-29 02:56:22.777816
66377,Transport Canada,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Powertrain,Vehicles - SUV,2021-07-14,2024-05-29 02:56:22.777816
62608,Health Canada,,COVID,Health product - Natural health products,2021-07-14,2024-05-29 02:56:22.777816
65440,Transport Canada,Car recalled by KIA,Fuel Supply,"Vehicles - Car, Vehicles - SUV",2021-07-14,2024-05-29 02:56:22.777816
65817,Transport Canada,SUV recalled by FIAT CHRYSLER AUTOMOBILES,Powertrain,Vehicles - SUV,2021-07-14,2024-05-29 02:56:22.777816
62591,Health Canada,,Medical devices,Health product - Medical device,2021-07-13,2024-05-29 02:56:22.777816
62714,Canadian Food Inspection Agency,,,Food,2021-07-13,2024-05-29 02:56:22.777816
65447,Transport Canada,Motorcycle recalled by PIAGGIO GROUP,Engine,Vehicles - Motorcycle,2021-07-13,2024-05-29 02:56:22.777816
65434,Transport Canada,Motorhome recalled by NEWMAR,Fuel Supply,Vehicles - Motorhome,2021-07-13,2024-05-29 02:56:22.777816
65439,Transport Canada,Car recalled by FIAT CHRYSLER AUTOMOBILES,Structure,Vehicles - Car,2021-07-13,2024-05-29 02:56:22.777816
65556,Transport Canada,Motorhome recalled by NEWMAR,Fuel Supply,Vehicles - Motorhome,2021-07-13,2024-05-29 02:56:22.777816
66089,Transport Canada,Bus recalled by FOREST RIVER,Lights And Instruments,"Vehicles - Bus, Vehicles - Motorhome",2021-07-13,2024-05-29 02:56:22.777816
62595,Health Canada,,Medical devices,Health product - Medical device,2021-07-13,2024-05-29 02:56:22.777816
65452,Transport Canada,Light Truck & Van recalled by GENERAL MOTORS,Label,Vehicles - Light Truck & Van,2021-07-13,2024-05-29 02:56:22.777816
65460,Transport Canada,Car recalled by PORSCHE,Powertrain,Vehicles - Car,2021-07-12,2024-05-29 02:56:22.777816
62587,Health Canada,,,Consumer product - Chemicals,2021-07-12,2024-05-29 02:56:22.777816
62592,Health Canada,Bond Shreveport Outdoor Fire Fountain,Labelling and packaging,Consumer product - Chemicals,2021-07-12,2024-05-29 02:56:22.777816
65446,Transport Canada,Car recalled by MERCEDES-BENZ,Lights And Instruments,"Vehicles - Car, Vehicles - SUV",2021-07-12,2024-05-29 02:56:22.777816
62711,Canadian Food Inspection Agency,,Salmonella,Food,2021-07-11,2024-05-29 02:56:22.777816
65445,Transport Canada,Heavy Trailer recalled by DELOUPE,Suspension,Vehicles - Heavy Trailer,2021-07-09,2024-05-29 02:56:22.777816
62589,Health Canada,,,Consumer product - Sports and fitness,2021-07-09,2024-05-29 02:56:22.777816
62602,Health Canada,,Product safety,Health product - Drugs,2021-07-09,2024-05-29 02:56:22.777816
62448,Health Canada,,,Consumer product - Sports and fitness,2021-07-09,2024-05-29 02:56:22.777816
62712,Canadian Food Inspection Agency,,Sesame seeds,Food,2021-07-09,2024-05-29 02:56:22.777816
66241,Transport Canada,Minibike/ Moped /Scooter recalled by YAMAHA,Engine,Vehicles - Minibike/ Moped /Scooter,2021-07-09,2024-05-29 02:56:22.777816
62601,Health Canada,,Product safety,Health product - Drugs,2021-07-09,2024-05-29 02:56:22.777816
62584,Health Canada,,Suspected quality concern,Consumer product - Cannabis,2021-07-08,2024-05-29 02:56:22.777816
62578,Health Canada,,Burn hazard,Consumer product - Tools and accessories,2021-07-07,2024-05-29 02:56:22.777816
65459,Transport Canada,Car recalled by MERCEDES-BENZ,Powertrain,Vehicles - Car,2021-07-07,2024-05-29 02:56:22.777816
62577,Health Canada,Sophie metal bio-ethanol outdoor tabletop fireplaces with Flame Guard by Danya B,Labelling and packaging,"Consumer product - Chemicals, Consumer product - Outdoor living",2021-07-07,2024-05-29 02:56:22.777816
62579,Health Canada,,Medical devices,Health product - Medical device,2021-07-07,2024-05-29 02:56:22.777816
62580,Health Canada,,Medical devices,Health product - Medical device,2021-07-07,2024-05-29 02:56:22.777816
62581,Health Canada,,Medical devices,Health product - Medical device,2021-07-07,2024-05-29 02:56:22.777816
62582,Health Canada,,,Consumer product - Household items,2021-07-07,2024-05-29 02:56:22.777816
62583,Health Canada,Lumber Jack Premium Hardwood Lump Charcoal,Labelling and packaging,Consumer product - Outdoor living,2021-07-07,2024-05-29 02:56:22.777816
62586,Health Canada,,,Health product - Drugs,2021-07-07,2024-05-29 02:56:22.777816
62588,Health Canada,,Medical devices,Health product - Medical device,2021-07-07,2024-05-29 02:56:22.777816
65866,Transport Canada,Car recalled by MERCEDES-BENZ,Accessories,Vehicles - Car,2021-07-06,2024-05-29 02:56:22.777816
65884,Transport Canada,Car recalled by MERCEDES-BENZ,Lights And Instruments,Vehicles - Car,2021-07-06,2024-05-29 02:56:22.777816
62708,Canadian Food Inspection Agency,,Soy,Food,2021-07-06,2024-05-29 02:56:22.777816
67281,Transport Canada,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Steering,Vehicles - Truck - Med. & H.D.,2021-07-06,2024-05-29 02:56:22.777816
62710,Canadian Food Inspection Agency,,Egg,Food,2021-07-06,2024-05-29 02:56:22.777816
66015,Transport Canada,Car recalled by ASTON MARTIN,Airbag,Vehicles - Car,2021-07-06,2024-05-29 02:56:22.777816
65534,Transport Canada,Car recalled by VOLKSWAGEN,Fabrics,Vehicles - Car,2021-07-06,2024-05-29 02:56:22.777816
67363,Transport Canada,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Fuel Supply,Vehicles - Truck - Med. & H.D.,2021-07-06,2024-05-29 02:56:22.777816
62585,Health Canada,,Product safety,Health product - Natural health products,2021-07-06,2024-05-29 02:56:22.777816
67586,Transport Canada,Truck - Med. & H.D. recalled by DAIMLER TRUCK NORTH AMERICA,Airbag,Vehicles - Truck - Med. & H.D.,2021-07-06,2024-05-29 02:56:22.777816
65477,Transport Canada,Bus recalled by TEMSA,Structure,Vehicles - Bus,2021-07-05,2024-05-29 02:56:22.777816
65471,Transport Canada,Car recalled by PORSCHE,Seats And Restraints,Vehicles - Car,2021-07-05,2024-05-29 02:56:22.777816
62709,Canadian Food Inspection Agency,,,Food,2021-07-05,2024-05-29 02:56:22.777816
65480,Transport Canada,SUV recalled by GENERAL MOTORS,Steering,Vehicles - SUV,2021-07-05,2024-05-29 02:56:22.777816
62593,Health Canada,,COVID,Health product - Natural health products,2021-07-05,2024-05-29 02:56:22.777816
62594,Health Canada,,COVID,Health product - Natural health products,2021-07-05,2024-05-29 02:56:22.777816
62599,Health Canada,,"Product safety, COVID",Health product - Natural health products,2021-07-05,2024-05-29 02:56:22.777816
62707,Canadian Food Inspection Agency,,Salmonella,Food,2021-07-05,2024-05-29 02:56:22.777816
62726,Health Canada,,Product safety,Health product - Natural health products,2021-07-02,2024-05-29 02:56:22.777816
62706,Canadian Food Inspection Agency,,,Food,2021-07-02,2024-05-29 02:56:22.777816
62705,Canadian Food Inspection Agency,,Egg,Food,2021-07-02,2024-05-29 02:56:22.777816
62576,Health Canada,Various Bio-Ethanol Tabletop Fireplaces by Anywhere Fireplace,Labelling and packaging,Consumer product - Household items,2021-07-02,2024-05-29 02:56:22.777816
62704,Canadian Food Inspection Agency,,Soy,Food,2021-07-02,2024-05-29 02:56:22.777816
62561,Health Canada,,Medical devices,Health product - Medical device,2021-06-30,2024-05-29 02:56:22.777816
62567,Health Canada,,Medical devices,Health product - Medical device,2021-06-30,2024-05-29 02:56:22.777816
62555,Health Canada,,Medical devices,Health product - Medical device,2021-06-30,2024-05-29 02:56:22.777816
62566,Health Canada,,Medical devices,Health product - Medical device,2021-06-30,2024-05-29 02:56:22.777816
62565,Health Canada,,Medical devices,Health product - Medical device,2021-06-30,2024-05-29 02:56:22.777816
62564,Health Canada,,Fire hazard,Consumer product - Tools and accessories,2021-06-30,2024-05-29 02:56:22.777816
62563,Health Canada,,Medical devices,Health product - Medical device,2021-06-30,2024-05-29 02:56:22.777816
62562,Health Canada,,Medical devices,Health product - Medical device,2021-06-30,2024-05-29 02:56:22.777816
62560,Health Canada,,Medical devices,Health product - Medical device,2021-06-30,2024-05-29 02:56:22.777816
62568,Health Canada,,Medical devices,Health product - Medical device,2021-06-30,2024-05-29 02:56:22.777816
62559,Health Canada,,Medical devices,Health product - Medical device,2021-06-30,2024-05-29 02:56:22.777816
62558,Health Canada,,Medical devices,Health product - Medical device,2021-06-30,2024-05-29 02:56:22.777816
